invoice_id,tenant_id,service_category,cost_usd,compute_hours,billing_date
INV-145946,T-1016,Database,442.37,270.58,2026-08-23
INV-145947,T-1022,Network,477.69,430.13,2026-01-29
INV-145948,T-1033,Database,1165.25,327.1,2026-04-27
INV-145949,T-1021,Analytics,1902.26,409.75,2026-05-28
INV-145950,T-1085,Storage,1315.21,412.85,2026-01-29
INV-145951,T-1022,Database,731.01,332.57,2026-03-04
INV-145952,T-1031,Database,830.96,196.7,2026-05-05
INV-145953,T-1069,Storage,78.36,48.41,2026-03-06
INV-145954,T-1012,Network,483.92,211.15,2026-01-05
INV-145955,T-1078,Storage,165.37,208.2,2026-02-14
INV-145956,T-1025,Analytics,429.81,157.41,2026-04-08
INV-145957,T-1008,Analytics,2163.62,450.03,2026-07-19
INV-145958,T-1037,Database,197.12,157.14,2026-07-15
INV-145959,T-1044,Compute,1171.19,421.87,2026-02-11
INV-145960,T-1063,Database,294.1,491.57,2026-05-04
INV-145961,T-1084,Compute,311.27,432.95,2026-03-25
INV-145962,T-1025,Storage,292.71,403.64,2026-01-03
INV-145963,T-1056,Network,303.71,125.42,2026-08-25
INV-145964,T-1019,Database,135.8,199.89,2026-05-03
INV-145965,T-1022,Database,409.55,124.43,2026-04-23
INV-145966,T-1013,Network,1015.36,210.48,2026-02-01
INV-145967,T-1060,Storage,333.73,93.3,2026-06-10
INV-145968,T-1049,Analytics,1168.1,388.68,2026-01-14
INV-145969,T-1022,Network,1415.29,306.42,2026-01-04
INV-145970,T-1002,Analytics,1510.52,322.02,2026-02-21
INV-145971,T-1070,Network,832.96,452.34,2026-07-07
INV-145972,T-1019,Database,436.09,127.13,2026-01-24
INV-145973,T-1028,Database,395.86,106.1,2026-07-27
INV-145974,T-1018,Network,372.1,92.04,2026-04-29
INV-145975,T-1083,Analytics,1284.11,310.2,2026-06-09
INV-145976,T-1048,Network,299.96,129.8,2026-03-16
INV-145977,T-1031,Compute,1709.28,416.42,2026-03-29
INV-145978,T-1054,Database,1096.26,328.71,2026-01-03
INV-145979,T-1048,Database,1644.74,359.98,2026-01-19
INV-145980,T-1082,Storage,469.64,108.33,2026-01-14
INV-145981,T-1030,Compute,820.96,195.31,2026-02-05
INV-145982,T-1046,Compute,1674.89,418.91,2026-01-09
INV-145983,T-1057,Network,337.92,178.42,2026-08-26
INV-145984,T-1083,Database,760.46,400.2,2026-06-21
INV-145985,T-1009,Network,631.31,149.41,2026-06-11
INV-145986,T-1030,Database,1853.26,430.8,2026-03-28
INV-145987,T-1082,Database,255.22,281.42,2026-02-09
INV-145988,T-1037,Database,1330.11,283.45,2026-02-04
INV-145989,T-1023,Network,2058.11,496.59,2026-05-12
INV-145990,T-1045,Compute,1670.69,369.95,2026-04-29
INV-145991,T-1012,Database,674.22,215.56,2026-06-08
INV-145992,T-1058,Compute,205.07,146.98,2026-01-08
INV-145993,T-1027,Analytics,781.1,296.38,2026-01-06
INV-145994,T-1018,Database,606.75,276.43,2026-01-08
INV-145995,T-1037,Network,838.11,261.84,2026-06-19
INV-145996,T-1023,Storage,1626.86,441.37,2026-02-09
INV-145997,T-1066,Database,1660.36,450.88,2026-08-21
INV-145998,T-1002,Compute,861.59,289.86,2026-02-07
INV-145999,T-1068,Network,858.54,341.97,2026-07-24
INV-146000,T-1076,Analytics,844.87,456.57,2026-05-18
INV-146001,T-1032,Storage,206.0,313.21,2026-08-23
INV-146002,T-1078,Network,185.27,172.96,2026-06-02
INV-146003,T-1002,Analytics,645.52,299.35,2026-03-30
INV-146004,T-1020,Analytics,928.01,429.35,2026-06-16
INV-146005,T-1044,Storage,284.9,120.74,2026-07-29
INV-146006,T-1085,Analytics,834.88,475.36,2026-01-19
INV-146007,T-1063,Compute,120.39,53.7,2026-03-18
INV-146008,T-1036,Network,1134.64,233.9,2026-05-26
INV-146009,T-1010,Database,335.09,340.16,2026-07-13
INV-146010,T-1057,Storage,603.13,130.98,2026-08-22
INV-146011,T-1038,Network,150.84,50.81,2026-03-04
INV-146012,T-1070,Network,551.66,113.77,2026-04-25
INV-146013,T-1023,Database,561.26,134.61,2026-01-04
INV-146014,T-1056,Analytics,63.84,109.17,2026-01-02
INV-146015,T-1035,Database,1286.83,271.35,2026-03-03
INV-146016,T-1051,Compute,176.94,154.08,2026-08-15
INV-146017,T-1042,Compute,434.32,227.73,2026-03-14
INV-146018,T-1075,Storage,99.63,37.23,2026-07-27
INV-146019,T-1029,Storage,1721.82,448.07,2026-06-02
INV-146020,T-1067,Network,394.68,334.96,2026-07-19
INV-146021,T-1057,Analytics,968.79,250.41,2026-08-09
INV-146022,T-1083,Network,245.17,127.28,2026-01-31
INV-146023,T-1034,Compute,382.68,226.19,2026-02-04
INV-146024,T-1010,Analytics,1739.59,376.19,2026-05-19
INV-146025,T-1033,Network,1530.33,349.22,2026-01-15
INV-146026,T-1049,Compute,580.53,148.05,2026-04-16
INV-146027,T-1036,Network,258.08,56.91,2026-08-09
INV-146028,T-1028,Database,214.86,60.07,2026-05-28
INV-146029,T-1056,Database,1005.37,214.93,2026-01-19
INV-146030,T-1052,Analytics,172.09,102.26,2026-06-12
INV-146031,T-1036,Storage,2267.18,468.29,2026-05-21
INV-146032,T-1049,Database,603.4,354.87,2026-04-05
INV-146033,T-1015,Analytics,457.34,471.01,2026-01-01
INV-146034,T-1030,Storage,1261.29,426.01,2026-02-26
INV-146035,T-1068,Compute,-45.63,56.16,2026-07-09
INV-146036,T-1002,Compute,964.82,391.48,2026-02-12
INV-146037,T-1081,Network,1092.02,325.0,2026-06-25
INV-146038,T-1069,Network,2065.73,435.0,2026-05-07
INV-146039,T-1078,Storage,397.65,367.14,2026-06-21
INV-146040,T-1066,Analytics,1734.77,410.88,2026-01-03
INV-146041,T-1036,Network,799.28,490.83,2026-01-02
INV-146042,T-1072,Storage,113.76,147.84,2026-06-13
INV-146043,T-1029,Database,306.47,78.46,2026-03-09
INV-146044,T-1049,Analytics,349.1,324.63,2026-06-01
INV-146045,T-1016,Analytics,917.24,198.4,2026-01-13
INV-146046,T-1001,Database,459.57,186.92,2026-05-06
INV-146047,T-1018,Compute,638.47,130.58,2026-08-14
INV-146048,T-1033,Storage,866.1,372.7,2026-02-10
INV-146049,T-1047,Storage,333.62,160.15,2026-03-14
INV-146050,T-1047,Analytics,274.75,107.2,2026-05-27
INV-146051,T-1053,Database,598.32,235.1,2026-04-21
INV-146052,T-1048,Database,1233.55,302.53,2026-06-15
INV-146053,T-1009,Network,196.46,270.02,2026-08-10
INV-146054,T-1051,Database,246.59,418.53,2026-06-30
INV-146055,T-1030,Storage,571.93,128.34,2026-06-17
INV-146056,T-1064,Analytics,477.08,161.54,2026-03-11
INV-146057,T-1084,Storage,105.9,26.37,2026-01-16
INV-146058,T-1018,Compute,314.74,106.08,2026-04-20
INV-146059,T-1064,Network,1210.83,331.91,2026-06-15
INV-146060,T-1020,Compute,900.47,307.65,2026-08-09
INV-146061,T-1067,Network,661.26,203.28,2026-03-14
INV-146062,T-1041,Database,299.5,369.58,2026-01-23
INV-146063,T-1050,Storage,1323.93,265.68,2026-05-15
INV-146064,T-1077,Storage,358.44,102.2,2026-06-11
INV-146065,T-1024,Storage,1059.08,247.86,2026-06-29
INV-146066,T-1023,Compute,189.19,106.13,2026-02-04
INV-146067,T-1066,Storage,1260.94,383.6,2026-01-29
INV-146068,T-1026,Compute,99.63,30.25,2026-07-13
INV-146069,T-1039,Database,102.49,88.99,2026-04-24
INV-146070,T-1053,Database,504.24,178.62,2026-04-10
INV-146071,T-1010,Analytics,276.88,86.61,2026-05-25
INV-146072,T-1064,Analytics,1376.38,429.22,2026-01-05
INV-146073,T-1013,Compute,669.47,396.62,2026-07-03
INV-146074,T-1022,Storage,380.52,91.52,2026-01-20
INV-146075,T-1066,Compute,741.89,206.53,2026-01-12
INV-146076,T-1077,Database,411.94,245.36,2026-07-09
INV-146077,T-1048,Database,701.63,318.91,2026-08-05
INV-146078,T-1022,Network,255.15,282.2,2026-01-13
INV-146079,T-1080,Storage,803.04,164.62,2026-01-19
INV-146080,T-1047,Database,1276.88,496.05,2026-06-11
INV-146081,T-1045,Database,122.47,62.81,2026-06-20
INV-146082,T-1050,Analytics,1024.01,291.3,2026-02-23
INV-146083,T-1067,Compute,760.73,480.51,2026-07-07
INV-146084,T-1013,Analytics,76.9,121.65,2026-08-04
INV-146085,T-1037,Database,54.43,98.09,2026-05-01
INV-146086,T-1003,Analytics,1705.55,403.01,2026-06-25
INV-146087,T-1030,Database,472.66,459.45,2026-01-25
INV-146088,T-1005,Network,299.0,100.14,2026-07-13
INV-146089,T-1069,Analytics,136.56,51.26,2026-03-07
INV-146090,T-1063,Storage,226.28,56.3,2026-07-20
INV-146091,T-1075,Database,950.7,271.22,2026-02-24
INV-146092,T-1006,Network,160.43,224.55,2026-08-10
INV-146093,T-1046,Storage,1272.84,496.21,2026-06-29
INV-146094,T-1024,Database,-1641.04,363.09,2026-07-31
INV-146095,T-1010,Analytics,1384.47,477.93,2026-01-31
INV-146096,T-1066,Storage,1143.84,295.72,2026-06-28
INV-146097,T-1072,Network,652.28,488.17,2026-06-14
INV-146098,T-1042,Storage,779.29,415.79,2026-02-04
INV-146099,T-1002,Analytics,24.85,11.06,2026-06-18
INV-146100,T-1068,Network,849.83,241.18,2026-07-25
INV-146101,T-1063,Storage,807.82,421.49,2026-07-07
INV-146102,T-1017,Analytics,442.42,398.84,2026-07-14
INV-146103,T-1057,Storage,383.5,249.5,2026-06-24
INV-146104,T-1077,Database,723.34,247.23,2026-03-27
INV-146105,T-1084,Storage,929.06,432.66,2026-08-26
INV-146106,T-1033,Network,967.47,220.98,2026-01-11
INV-146107,T-1068,Compute,1203.93,312.43,2026-03-13
INV-146108,T-1036,Database,734.08,168.68,2026-01-09
INV-146109,T-1012,Database,90.69,121.83,2026-06-08
INV-146110,T-1015,Database,289.82,197.92,2026-08-17
INV-146111,T-1005,Analytics,533.02,234.61,2026-01-28
INV-146112,T-1050,Analytics,1407.85,298.36,2026-03-27
INV-146113,T-1017,Network,1170.5,323.88,2026-06-05
INV-146114,T-1075,Storage,151.18,38.47,2026-05-25
INV-146115,T-1008,Storage,881.18,309.13,2026-01-19
INV-146116,T-1077,Database,1114.61,257.51,2026-01-11
INV-146117,T-1075,Database,612.8,191.5,2026-02-15
INV-146118,T-1020,Analytics,1026.2,287.37,2026-01-04
INV-146119,T-1065,Analytics,245.9,75.54,2026-01-07
INV-146120,T-1031,Database,119.7,218.77,2026-03-04
INV-146121,T-1028,Analytics,811.92,209.63,2026-08-28
INV-146122,T-1026,Database,160.29,241.15,2026-05-13
INV-146123,T-1059,Network,462.05,284.1,2026-06-06
INV-146124,T-1050,Analytics,145.19,29.84,2026-08-24
INV-146125,T-1070,Analytics,68.26,71.29,2026-07-06
INV-146126,T-1065,Database,444.78,277.22,2026-06-10
INV-146127,T-1035,Compute,645.18,457.33,2026-05-16
INV-146128,T-1077,Compute,847.63,183.95,2026-02-26
INV-146129,T-1054,Analytics,400.09,434.49,2026-06-23
INV-146130,T-1032,Compute,1209.26,286.99,2026-06-27
INV-146131,T-1035,Storage,39.66,12.81,2026-06-13
INV-146132,T-1025,Network,1022.18,317.78,2026-04-06
INV-146133,T-1032,Compute,261.73,87.24,2026-03-03
INV-146134,T-1017,Analytics,89.51,46.53,2026-08-12
INV-146135,T-1056,Compute,541.71,126.44,2026-05-08
INV-146136,T-1003,Analytics,1655.27,417.34,2026-08-16
INV-146137,T-1073,Analytics,407.92,442.15,2026-08-12
INV-146138,T-1078,Compute,334.65,133.77,2026-05-14
INV-146139,T-1073,Storage,496.76,381.97,2026-05-11
INV-146140,T-1056,Database,263.04,91.14,2026-06-09
INV-146141,T-1043,Network,1318.49,438.41,2026-05-11
INV-146142,T-1048,Analytics,352.92,342.25,2026-03-10
INV-146143,T-1009,Compute,313.17,365.4,2026-07-13
INV-146144,T-1049,Analytics,485.99,131.7,2026-05-25
INV-146145,T-1050,Storage,1179.57,485.07,2026-07-06
INV-146146,T-1056,Network,161.43,38.9,2026-05-10
INV-146147,T-1002,Compute,860.11,270.04,2026-08-04
INV-146148,T-1077,Compute,1012.04,325.46,2026-01-26
INV-146149,T-1025,Compute,589.62,161.33,2026-05-06
INV-146150,T-1029,Storage,862.33,282.41,2026-05-06
INV-146151,T-1038,Network,1886.88,474.86,2026-06-12
INV-146152,T-1012,Database,926.42,241.07,2026-08-01
INV-146153,T-1063,Network,735.11,310.24,2026-02-25
INV-146154,T-1006,Storage,127.97,167.17,2026-02-20
INV-146155,T-1023,UnknownService,20.74,36.8,2026-06-27
INV-146156,T-1060,Compute,327.97,98.24,2026-06-01
INV-146157,T-1038,Network,990.38,292.27,2026-04-12
INV-146158,T-1023,Network,52.82,11.03,2026-08-12
INV-146159,T-1049,Analytics,422.05,113.0,2026-06-14
INV-146160,T-1008,Network,468.07,176.26,2026-05-22
INV-146161,T-1059,Storage,397.96,81.86,2026-07-23
INV-146162,T-1041,Analytics,825.8,362.54,2026-04-22
INV-146163,T-1028,Network,37.27,28.82,2026-03-07
INV-146164,T-1085,Analytics,1195.91,376.71,2026-05-19
INV-146165,T-1017,Database,1123.29,349.79,2026-06-27
INV-146166,T-1036,Database,86.4,31.91,2026-05-07
INV-146167,T-1070,Storage,465.71,467.66,2026-02-07
INV-146168,T-1018,Compute,855.73,202.8,2026-08-07
INV-146169,T-1017,Network,1625.59,482.04,2026-08-08
INV-146170,T-1015,Database,170.23,119.28,2026-08-13
INV-146171,T-1072,Compute,584.62,398.86,2026-01-15
INV-146172,T-1053,Storage,1052.16,447.61,2026-03-28
INV-146173,T-1011,Network,627.71,179.7,2026-05-21
INV-146174,T-1068,Storage,1208.46,372.6,2026-02-27
INV-146175,T-1070,Analytics,810.77,405.12,2026-02-17
INV-146176,T-1072,Storage,875.28,175.21,2026-07-08
INV-146177,T-1010,Analytics,661.03,239.36,2026-08-10
INV-146178,T-1045,Compute,90.82,52.79,2026-02-27
INV-146179,T-1029,Database,1604.85,390.26,2026-02-16
INV-146180,T-1076,Compute,534.72,248.16,2026-06-26
INV-146181,T-1080,Analytics,1078.08,355.83,2026-05-04
INV-146182,T-1038,Network,1220.8,316.62,2026-02-03
INV-146183,T-1028,Network,228.46,56.47,2026-04-02
INV-146184,T-1055,Database,1026.72,306.73,2026-07-23
INV-146185,T-1028,Compute,290.3,98.71,2026-04-27
INV-146186,T-1070,Network,697.49,263.38,2026-01-30
INV-146187,T-1083,Network,1136.25,325.34,2026-08-03
INV-146188,T-1081,Compute,834.75,271.43,2026-08-22
INV-146189,T-1062,Compute,133.02,177.56,2026-08-08
INV-146190,T-1063,Network,753.79,280.07,2026-06-09
INV-146191,T-1011,Storage,2175.5,465.71,2026-06-24
INV-146192,T-1011,Compute,225.02,96.41,2026-02-07
INV-146193,T-1032,Analytics,191.87,286.92,2026-03-22
INV-146194,T-1044,Network,1170.72,289.58,2026-02-28
INV-146195,T-1083,Database,776.28,278.26,2026-03-15
INV-146196,T-1070,Analytics,614.1,269.6,2026-05-11
INV-146197,T-1067,Network,556.67,146.37,2026-05-24
INV-146198,T-1033,Network,420.56,270.02,2026-06-04
INV-146199,T-1032,Storage,317.07,294.66,2026-02-22
INV-146200,T-1043,Storage,151.82,54.42,2026-07-28
INV-146201,T-1065,Analytics,952.19,303.77,2026-06-07
INV-146202,T-1024,Analytics,448.83,291.43,2026-07-21
INV-146203,T-1064,Database,445.35,139.15,2026-02-16
INV-146204,T-1016,Storage,221.5,122.97,2026-03-14
INV-146205,T-1072,Network,612.68,269.02,2026-06-12
INV-146206,T-1083,Database,118.94,35.08,2026-08-26
INV-146207,T-1076,Compute,1585.35,424.3,2026-05-24
INV-146208,T-1078,Storage,309.28,187.68,2026-02-18
INV-146209,T-1010,Compute,78.31,45.2,2026-03-18
INV-146210,T-1042,Database,2234.17,481.25,2026-07-02
INV-146211,T-1076,Analytics,706.21,228.47,2026-02-06
INV-146212,T-1077,Database,198.56,178.35,2026-04-06
INV-146213,T-1055,Storage,647.62,361.18,2026-06-24
INV-146214,T-1065,Database,1016.89,455.66,2026-05-28
INV-146215,T-1072,Analytics,716.74,209.07,2026-01-30
INV-146216,T-1045,Network,179.25,162.54,2026-01-31
INV-146217,T-1076,Analytics,343.22,268.97,2026-03-21
INV-146218,T-1038,Network,301.09,139.46,2026-03-06
INV-146219,T-1017,Analytics,1338.42,301.36,2026-08-03
INV-146220,T-1046,Storage,544.69,182.62,2026-08-26
INV-146221,T-1083,Network,1897.7,491.59,2026-01-18
INV-146222,T-1012,Compute,887.39,200.51,2026-06-19
INV-146223,T-1041,Storage,2037.82,472.25,2026-07-26
INV-146224,T-1084,Analytics,553.3,339.69,2026-01-12
INV-146225,T-1082,Storage,295.85,481.56,2026-07-26
INV-146226,T-1084,Compute,176.86,64.61,2026-03-11
INV-146227,T-1012,Analytics,38.02,20.66,2026-01-24
INV-146228,T-1016,Compute,1271.74,417.84,2026-08-29
INV-146229,T-1019,Network,1457.77,473.9,2026-01-16
INV-146230,T-1002,Analytics,444.4,457.68,2026-01-06
INV-146231,T-1038,Database,2197.82,480.45,2026-04-05
INV-146232,T-1010,Network,1728.46,459.26,2026-06-07
INV-146233,T-1055,Analytics,277.36,113.93,2026-05-19
INV-146234,T-1042,Network,681.17,371.53,2026-01-24
INV-146235,T-1064,Analytics,1080.88,356.03,2026-07-20
INV-146236,T-1069,Database,636.21,420.27,2026-06-04
INV-146237,T-1076,Compute,487.76,406.43,2026-04-05
INV-146238,T-1068,Analytics,473.66,102.26,2026-06-26
INV-146239,T-1026,Network,2138.96,443.65,2026-06-03
INV-146240,T-1035,Analytics,447.68,246.82,2026-02-24
INV-146241,T-1060,Database,192.51,375.01,2026-03-19
INV-146242,T-1080,Compute,130.09,79.42,2026-03-23
INV-146243,T-1076,Storage,102.18,70.52,2026-05-16
INV-146244,T-1020,Database,1686.4,476.6,2026-07-28
INV-146245,T-1050,Database,1844.77,407.5,2026-03-22
INV-146246,T-1066,Compute,231.29,118.6,2026-03-21
INV-146247,T-1076,Storage,890.87,287.65,2026-02-07
INV-146248,T-1016,Compute,952.04,204.47,2026-05-08
INV-146249,T-1070,Storage,90.86,91.87,2026-07-08
INV-146250,T-1014,Network,775.41,429.6,2026-02-07
INV-146251,T-1045,Network,593.72,182.2,2026-02-10
INV-146252,T-1056,Analytics,753.42,193.1,2026-05-20
INV-146253,T-1044,Database,882.64,300.24,2026-04-18
INV-146254,T-1071,Analytics,210.75,69.82,2026-05-02
INV-146255,T-1070,Database,2095.63,426.59,2026-04-17
INV-146256,T-1060,Storage,775.23,425.58,2026-06-25
INV-146257,T-1009,Database,1116.74,332.69,2026-08-08
INV-146258,T-1013,Database,297.15,182.34,2026-01-25
INV-146259,T-1023,Network,692.76,310.99,2026-06-30
INV-146260,T-1036,Database,409.59,227.61,2026-08-22
INV-146261,T-1007,Compute,1389.84,338.71,2026-07-11
INV-146262,T-1050,Compute,405.79,95.58,2026-05-05
INV-146263,T-1024,Network,1984.15,473.45,2026-03-27
INV-146264,T-1063,Analytics,2023.64,449.2,2026-07-12
INV-146265,T-1022,Database,142.58,51.49,2026-06-12
INV-146266,T-1078,Analytics,1398.87,478.61,2026-01-14
INV-146267,T-1051,Network,334.58,286.18,2026-01-26
INV-146268,T-1013,Database,634.29,349.45,2026-03-18
INV-146269,T-1085,Database,2065.13,444.68,2026-07-28
INV-146270,T-1069,Database,387.99,421.84,2026-02-06
INV-146271,T-1075,Network,741.33,439.49,2026-07-27
INV-146272,T-1057,Storage,1072.79,302.09,2026-05-25
INV-146273,T-1080,Analytics,1288.29,308.28,2026-02-12
INV-146274,T-1024,Storage,791.3,374.28,2026-07-04
INV-146275,T-1043,Compute,1056.09,215.64,2026-04-30
INV-146276,,Compute,268.23,175.79,2026-06-15
INV-146277,T-1017,Analytics,126.22,55.64,2026-06-21
INV-146278,T-1028,Analytics,1082.08,236.05,2026-07-25
INV-146279,T-1070,Analytics,438.63,108.59,2026-04-23
INV-146280,T-1036,Database,184.06,207.79,2026-06-04
INV-146281,T-1014,Database,1098.88,491.09,2026-02-10
INV-146282,T-1050,Network,792.68,332.77,2026-04-21
INV-146283,T-1067,Storage,966.5,359.88,2026-07-11
INV-146284,T-1003,Database,966.52,245.2,2026-03-10
INV-146285,T-1077,Storage,244.85,338.62,2026-04-09
INV-146286,T-1074,Compute,132.98,168.57,2026-01-09
INV-146287,T-1020,Compute,178.19,207.65,2026-06-30
INV-146288,T-1036,Network,257.43,71.77,2026-05-18
INV-146289,T-1001,Storage,147.27,31.92,2026-04-14
INV-146290,T-1065,Database,1087.77,383.21,2026-06-26
INV-146291,T-1071,Network,436.23,126.93,2026-01-11
INV-146292,T-1014,Network,696.65,141.97,2026-03-29
INV-146293,T-1028,Network,370.93,145.83,2026-03-30
INV-146294,T-1059,Analytics,725.33,453.62,2026-08-16
INV-146295,T-1013,Storage,249.98,319.39,2026-01-13
INV-146296,T-1022,Compute,429.16,109.07,2026-04-14
INV-146297,T-1006,Analytics,196.84,47.74,2026-02-08
INV-146298,T-1080,Database,2130.56,496.25,2026-05-26
INV-146299,T-1081,Database,1948.0,452.17,2026-01-03
INV-146300,T-1051,Database,1100.88,429.25,2026-03-28
INV-146301,T-1085,Storage,65.47,15.18,2026-07-07
INV-146302,T-1035,Database,307.39,76.41,2026-04-20
INV-146303,T-1022,Storage,121.34,117.98,2026-08-04
INV-146304,T-1006,Analytics,1290.57,283.44,2026-05-30
INV-146305,T-1042,Storage,1453.36,296.0,2026-03-29
INV-146306,T-1055,Database,1225.57,295.52,2026-04-03
INV-146307,T-1050,Network,13.16,19.52,2026-06-03
INV-146308,T-1052,Compute,530.95,369.22,2026-06-30
INV-146309,T-1043,Storage,505.07,446.47,2026-07-12
INV-146310,T-1029,Network,243.09,49.66,2026-06-03
INV-146311,T-1004,Storage,1369.9,471.28,2026-04-23
INV-146312,T-1013,Database,63.54,78.59,2026-07-07
INV-146313,T-1023,Database,912.63,287.75,2026-03-18
INV-146314,T-1011,UnknownService,1178.58,329.31,2026-08-10
INV-146315,T-1003,Compute,1407.33,343.59,2026-04-09
INV-146316,T-1019,Network,291.84,484.96,2026-06-27
INV-146317,T-1059,Analytics,729.68,256.45,2026-01-27
INV-146318,T-1072,Compute,908.46,208.25,2026-04-24
INV-146319,T-1037,Database,544.86,169.72,2026-01-20
INV-146320,T-1073,Network,1833.24,446.51,2026-08-02
INV-146321,T-1002,Database,1311.79,462.83,2026-04-30
INV-146322,T-1038,Analytics,655.74,478.52,2026-04-15
INV-146323,T-1080,Analytics,637.35,237.94,2026-04-02
INV-146324,T-1084,Network,217.61,160.23,2026-05-13
INV-146325,T-1068,Storage,1809.08,364.56,2026-07-10
INV-146326,T-1069,Database,256.34,227.11,2026-04-19
INV-146327,T-1067,Compute,144.0,42.04,2026-07-18
INV-146328,T-1053,Network,323.09,243.71,2026-04-06
INV-146329,T-1023,Analytics,1030.67,308.26,2026-08-01
INV-146330,T-1054,Compute,479.57,348.13,2026-03-14
INV-146331,T-1067,Network,101.17,33.02,2026-01-20
INV-146332,T-1079,Analytics,1532.89,493.72,2026-08-16
INV-146333,T-1009,Network,497.0,167.97,2026-03-11
INV-146334,T-1073,Database,627.54,178.51,2026-04-15
INV-146335,T-1056,Analytics,1485.4,366.95,2026-07-27
INV-146336,T-1012,Analytics,143.79,35.03,2026-05-29
INV-146337,T-1080,Storage,1264.89,271.42,2026-02-28
INV-146338,T-1082,Storage,685.91,424.58,2026-06-29
